SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
2.01E+15,2007858754,20,Y101,GM90PS,1,A,L2Q00,4509625528,FBJ2101466,C2Q00000,IN,11/25/2021,11/29/2021,,1009,GM90PS-1N1D0,YCS,5F12,2007858775,20,11/10/2021,11/17/2021,11/16/2021,11/29/2021,Ship Out
2.01E+15,2007858754,30,Y101,GM90MB,2,A,L2Q00,4509625528,FBJ2101466,C2Q00000,IN,11/25/2021,11/29/2021,,1009,GM90MB-01N0,YCS,5F12,2007858775,30,11/10/2021,11/17/2021,11/16/2021,11/29/2021,Ship Out
2.01E+15,2007858754,40,Y101,GX90XA,1,A,L2Q00,4509625528,FBJ2101466,C2Q00000,IN,1/24/2022,,,1009,GX90XA-10-U2N-3N,YCS,5F12,2007858775,40,12/27/2021,1/14/2022,,,
2.01E+15,2007875422,10,Y101,YTA610,1,A,L2Q00,4509646666,FDJ2100613,C2Q00000,IN,4/20/2022,,,1009,YTA610-JA1A2DB,YCS,5F12,2007875478,10,12/21/2021,4/12/2022,12/28/2021,,Available
2.01E+15,2007837475,10,Y101,AFV30D,1,,L2Q00,4509599441,4509599441,200255394,IN,12/4/2021,,,1009,AFV30D-A41151/HKU,YAS,3U12,2007837682,10,11/5/2021,11/24/2021,11/30/2021,,Available
2.01E+15,2007900283,10,Y101,AAI543,1,,L2Q00,4509675228,4509675228,C2Q00012,IN,2/11/2022,,,1009,AAI543-S50/K4A00,YAS,3U12,2007900316,10,,1/27/2022,,,
2.01E+15,2007838146,10,Y113,CP471,1,A,L2Q00,DSN1905-A-10669,DSN1905-A-10669,C2Q00000,IN,12/17/2021,,,1009,CP471-00/Z,YAS,3U12,2007838279,10,11/12/2021,12/7/2021,11/24/2021,12/6/2021,Ship Out
2.01E+15,2007858755,10,Y101,AXG040,2,A,L2Q00,4509625529,FBK2101467,C2Q00000,IN,3/21/2022,,,1009,AXG040-CGSF2BA1AH212C-NNNNN/GRL/MU,YCS,5F12,2007858774,10,,3/11/2022,,,
2.01E+15,2007858755,20,Y101,AXG4A,2,A,L2Q00,4509625529,FBK2101467,C2Q00000,IN,3/21/2022,,,1009,AXG4A-CSF2121JA11/SB,YCS,5F12,2007858774,20,,3/11/2022,,,
2.01E+15,2007858755,30,Y101,AX01C,2,,L2Q00,4509625529,FBK2101467,C2Q00000,IN,3/21/2022,,,1009,AX01C-C015,YCS,5F12,2007858774,30,,3/11/2022,,,
2.01E+15,2007892824,10,Y101,EJA210E,2,A,L2Q00,4509666551,FKK2100482,C2Q00000,IN,2/2/2022,,,1022,EJA210E-JMS4J-912EN-WA13B2SW00-A,YMG,5826,2007892950,10,,1/25/2022,,,
2.01E+15,2007858750,10,Y101,DY025,1,A,L2Q00,4509625530,FLK2100575,C2Q00000,IN,12/8/2021,11/29/2021,,1009,DY025-JBLBA1-2D,YCS,5F12,2007858773,10,11/10/2021,11/30/2021,11/19/2021,11/29/2021,Ship Out
2.01E+15,2007847093,10,Y113,AXW150,1,A,L2Q00,21K-MAG01,21K-MAG01,C2Q00000,IN,2/20/2022,,,1009,AXW150-GW000CA1DL212B-NNNNN/GRN,YCS,5F12,2007857887,10,,2/11/2022,,,
2.01E+15,2007901009,10,Y101,YTA610,4,A,L2Q00,4509676317,FMK2100727,C2Q00000,IN,3/21/2022,,,1009,YTA610-JA1A2DD/KU2,YCS,5F12,2007901061,10,,3/11/2022,,,
2.01E+15,2007875350,10,Y101,FLXA21,1,A,L2Q00,4509646583,FDK2100616,C2Q00000,IN,3/27/2022,,,1009,FLXA21-D-P-D-AB-C1-NN-A-N-LA-N-NN/U,YAS,3U12,2007875376,10,,3/17/2022,,,
2.01E+15,2007882401,10,Y101,EJA510E,4,A,L2Q00,4509654444,FBK21M1469,C2Q00000,IN,1/12/2022,,,1022,EJA510E-JAS4N-012EL/KU22,YMG,5826,2007882325,10,12/20/2021,12/28/2021,12/27/2021,12/27/2021,Ship Out
2.01E+15,2007892814,10,Y101,YTA610,1,A,L2Q00,4509666554,FMJ2100718,C2Q00000,IN,3/17/2022,,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2007892982,10,,3/9/2022,,,
2.01E+15,2007893518,10,Y101,EJA510E,3,A,L2Q00,4509667165,FMJ2100719,C2Q00000,IN,2/4/2022,,,1022,EJA510E-JBS7N-012EL/KU22,YMG,5826,2007893495,10,12/28/2021,1/27/2022,,,
2.01E+15,2007875425,10,Y101,EJA210E,4,A,L2Q00,4509646668,FMJ2100720,C2Q00000,IN,12/29/2021,12/24/2021,,1022,EJA210E-JMS4J-912EN-WA12B1WW00-B/KU22,YMG,5826,2007875467,10,12/10/2021,12/21/2021,12/16/2021,12/20/2021,Ship Out
2.01E+15,2007875219,10,Y101,YTA70,2,,L2Q00,4509646582,FLK21M0577,C2Q00000,IN,12/24/2021,12/13/2021,,1009,YTA70-J,YAS,3U12,2007875375,10,11/22/2021,12/14/2021,12/6/2021,12/13/2021,Ship Out
2.01E+15,2007882446,10,Y101,AXW100,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW100-GW000CA1DL212B-NNNNN/GRN,YCS,5F12,2007882503,10,,4/25/2022,,,
2.01E+15,2007882446,20,Y101,AXW4A,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW4A-G000121JA11,YCS,5F12,2007882503,20,,4/25/2022,,,
2.01E+15,2007882446,30,Y101,AX01C,1,,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AX01C-A010,YCS,5F12,2007882503,30,,4/25/2022,,,
2.01E+15,2007882446,40,Y101,AXW150,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW150-GW000CA1DL212B-NNNNN/GRN,YCS,5F12,2007882503,40,,4/25/2022,,,
2.01E+15,2007882446,50,Y101,AXW4A,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW4A-G000121JA11,YCS,5F12,2007882503,50,,4/25/2022,,,
2.01E+15,2007882446,60,Y101,AX01C,1,,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AX01C-A010,YCS,5F12,2007882503,60,,4/25/2022,,,
2.01E+15,2007882446,70,Y101,AXW100,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW100-GW000CA1DL212B-NNNNN/GRN,YCS,5F12,2007882503,70,,4/25/2022,,,
2.01E+15,2007882446,80,Y101,AXW4A,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW4A-G000121JA11,YCS,5F12,2007882503,80,,4/25/2022,,,
2.01E+15,2007882446,90,Y101,AX01C,1,,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AX01C-A010,YCS,5F12,2007882503,90,,4/25/2022,,,
2.01E+15,2007882446,100,Y101,AXW250,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW250-GW000CA1DL212B-NNNNN/GRN,YCS,5F12,2007882503,100,,4/25/2022,,,
2.01E+15,2007882446,110,Y101,AXW4A,1,A,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AXW4A-G000121JA11,YCS,5F12,2007882503,110,,4/25/2022,,,
2.01E+15,2007882446,120,Y101,AX01C,1,,L2Q00,4509654488,FVK2100128,C2Q00000,IN,5/3/2022,,,1009,AX01C-A010,YCS,5F12,2007882503,120,,4/25/2022,,,
2.01E+15,2007870094,10,Y101,AAB841,5,,L2Q00,4509640543,4509640543,C2Q00012,IN,12/10/2021,,,1009,AAB841-S50/M4A00,YAS,3U12,2007870098,10,11/18/2021,11/30/2021,11/29/2021,,Available
2.01E+15,2007880523,10,Y101,AAB841,1,,L2Q00,4509652328,4509652328,C2Q00012,IN,12/13/2021,,,1009,AAB841-S50,YAS,3U12,2007880349,10,11/23/2021,12/3/2021,12/3/2021,,Available
2.01E+15,2007875426,10,Y101,YTA610,2,A,L2Q00,4509646669,FDK2100618,C2Q00000,IN,3/9/2022,,,1009,YTA610-JA1A2DB,YCS,5F12,2007875479,10,12/21/2021,3/1/2022,12/24/2021,,Available
2.01E+15,2007875351,10,Y101,YTA610,2,A,L2Q00,4509646584,FCJ2100734,C2Q00000,IN,3/9/2022,,,1009,YTA610-JA1A2DB/KU2,YCS,5F12,2007875407,10,12/15/2021,3/1/2022,12/20/2021,,Available
2.01E+15,2007875427,10,Y101,YTA610,46,A,L2Q00,4509646670,FBK2101471,C2Q00000,IN,4/17/2022,,,1009,YTA610-JA1A2DB/KU2,YCS,5F12,2007875482,10,12/15/2021,4/7/2022,12/24/2021,,Available
2.01E+15,2007875352,20,Y101,YTA610,35,A,L2Q00,4509646585,FBK21M1470,C2Q00000,IN,3/9/2022,,,1009,YTA610-JA1A2DB,YCS,5F12,2007875408,10,12/21/2021,3/1/2022,12/26/2021,,Available
2.01E+15,2007892697,10,Y101,YTA610,2,A,L2Q00,4509666238,MKK21M0484,C2Q00000,IN,3/17/2022,,,1009,YTA610-JA1A2DB/KU2,YCS,5F12,2007892767,10,,3/9/2022,,,
2.01E+15,2007882440,10,Y101,EJA310E,1,A,L2Q00,4509654489,FLK2100578,C2Q00000,IN,2/7/2022,,,1022,EJA310E-JLS4G-914DB,YMG,5826,2007882478,10,,1/28/2022,,,
2.01E+15,2007875428,20,Y101,AXW050,2,A,L2Q00,4509646671,FLK2100579,C2Q00000,IN,4/18/2022,,,1009,AXW050-GA000BA1FL212B-1JA11/GRN/MC,YCS,5F12,2007875442,20,,4/8/2022,,,
2.01E+15,2007875428,10,Y101,AXW065,1,A,L2Q00,4509646671,FLK2100579,C2Q00000,IN,4/18/2022,,,1009,AXW065-GA000BA1FH212B-1JA11/GRN/MC,YCS,5F12,2007875442,10,,4/8/2022,,,
2.01E+15,2007860445,10,Y101,AAI841,1,,L2Q00,4509627642,4509627642,C2Q00012,IN,12/5/2021,12/20/2021,,1009,AAI841-H50/K4A00,YAS,3U12,2007860455,10,11/11/2021,11/25/2021,11/23/2021,12/20/2021,Ship Out
2.01E+15,2007860445,20,Y101,KS1,1,,L2Q00,4509627642,4509627642,C2Q00012,IN,12/18/2021,,,1009,KS1-10*B,YAS,3U12,2007860455,20,11/22/2021,12/8/2021,11/27/2021,,Available
2.01E+15,2007860446,10,Y101,S9129FA,12,,L2Q00,4509627643,4509627643,C2Q00012,IN,12/17/2021,12/10/2021,,1022,S9129FA,YMG,5828,2007860494,10,11/10/2021,12/9/2021,12/7/2021,12/7/2021,Ship Out
2.01E+15,2007940082,10,Y101,ZR22A,1,,L2Q00,4509729625,4509729625,C2Q00012,IN,1/18/2022,,,1022,ZR22A-100-N-A,YMG,5826,2007940098,10,12/20/2021,1/7/2022,12/27/2021,12/27/2021,Ship Out
2.01E+15,2007882452,10,Y101,EJA210E,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,1/6/2022,,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B/M1W/T52,YMG,5826,2007882487,10,12/17/2021,12/23/2021,12/23/2021,12/23/2021,Ship Out
2.01E+15,2007882452,70,Y101,EJA210E,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,1/6/2022,,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B/M1W/T52,YMG,5826,2007882487,20,12/17/2021,12/23/2021,12/23/2021,12/23/2021,Ship Out
2.01E+15,2007882452,20,Y101,AXW300,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,5/3/2022,,,1009,AXW300-GA000BA1FL212B-1JA11/GRN/E01,YCS,5F12,2007882500,10,,4/25/2022,,,
2.01E+15,2007882452,30,Y101,AXW300,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,5/3/2022,,,1009,AXW300-GA000BA1FL212B-1JA11/GRN/E01,YCS,5F12,2007882500,20,,4/25/2022,,,
2.01E+15,2007882452,40,Y101,AXW300,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,5/3/2022,,,1009,AXW300-GA000BA1FL212B-1JA11/GRN/E01,YCS,5F12,2007882500,30,,4/25/2022,,,
2.01E+15,2007882452,50,Y101,AXW300,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,5/3/2022,,,1009,AXW300-GA000BA1FL212B-1JA11/GRN/E01,YCS,5F12,2007882500,40,,4/25/2022,,,
2.01E+15,2007882452,60,Y101,AXW050,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,4/20/2022,,,1009,AXW050-GA000BA1FL212B-1JA11/GRN/E01,YCS,5F12,2007882500,50,,4/12/2022,,,
2.01E+15,2007882452,80,Y101,EJA210E,1,A,L2Q00,4509654490,FCK21M0743,C2Q00000,IN,1/6/2022,,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B/M1W/T52,YMG,5826,2007882487,30,12/17/2021,12/23/2021,12/23/2021,12/23/2021,Ship Out
2.01E+15,2007875429,10,Y101,EJA210E,1,A,L2Q00,4509646672,FPK2100669,C2Q00000,IN,1/13/2022,,,1022,EJA210E-JHS5J-912EN-WA12A1WW00-B/KU22,YMG,5826,2007875469,10,12/21/2021,12/29/2021,12/27/2021,12/28/2021,Ship Out
2.01E+15,2007875355,10,Y101,EJA130E,5,A,L2Q00,4509646588,FDJ21M0612,C2Q00000,IN,3/17/2022,,,1022,EJA130E-JMS5Z-912EB/D3,YMG,5826,2007875397,10,,3/9/2022,,,
2.01E+15,2007886136,10,Y101,EJA210E,2,A,L2Q00,4509658549,FCK2100741,C2Q00000,IN,1/6/2022,,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B/M1W/T52,YMG,5826,2007886235,10,12/15/2021,12/23/2021,12/21/2021,12/22/2021,Ship Out
2.01E+15,2007875333,10,Y101,F3YD14,44,,L2Q00,4509646554,HMK2100730,C2Q00026,IN,12/28/2021,12/14/2021,,1009,F3YD14-5A,YMFK,5412,2007875347,10,11/30/2021,12/3/2021,12/2/2021,12/14/2021,Ship Out
2.01E+15,2007875333,20,Y101,F3YD14,21,,L2Q00,4509646554,HMK2100730,C2Q00026,IN,12/28/2021,12/14/2021,,1009,F3YD14-5A,YMFK,5412,2007875347,20,11/26/2021,12/3/2021,11/30/2021,12/14/2021,Ship Out
2.01E+15,2007875333,30,Y101,F3YD14,2,,L2Q00,4509646554,HMK2100730,C2Q00026,IN,12/28/2021,12/14/2021,,1009,F3YD14-5A,YMFK,5412,2007875347,30,11/26/2021,12/3/2021,11/29/2021,12/14/2021,Ship Out
2.01E+15,2007882442,10,Y101,EJA210E,1,A,L2Q00,4509654491,FCK2100745,C2Q00000,IN,1/28/2022,,,1022,EJA210E-JMS5G-912EN-WA13B1SW00-B/KU22,YMG,5826,2007882479,10,12/23/2021,1/20/2022,12/29/2021,,Available
2.01E+15,2007882442,20,Y101,YTA610,1,A,L2Q00,4509654491,FCK2100745,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA1A2DB/KU2,YCS,5F12,2007882415,10,,3/3/2022,,,
2.01E+15,2007875353,10,Y101,FLXA21,1,A,L2Q00,4509646586,FDK2100621,C2Q00000,IN,3/27/2022,,,1009,FLXA21-D-P-D-AB-P1-NN-A-N-LA-N-NN/U,YAS,3U12,2007875378,10,,3/17/2022,,,
2.01E+15,2007875430,10,Y101,YTA610,2,A,L2Q00,4509646673,FDK2100622,C2Q00000,IN,3/9/2022,,,1009,YTA610-JA1A2DB,YCS,5F12,2007875481,10,12/21/2021,3/1/2022,12/25/2021,,Available
2.01E+15,2007892842,50,Y101,EJA430E,12,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/7/2022,,,1022,EJA430E-JHS5G-932EJ/SU21/M01/T11,YMG,5826,2007892966,10,12/20/2021,12/24/2021,12/22/2021,12/23/2021,Ship Out
2.01E+15,2007892842,60,Y101,EJA430E,4,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/31/2022,,,1022,EJA430E-FHS5G-932DJ/SS26/M01/T11,YMG,5826,2007892966,20,12/24/2021,1/21/2022,12/28/2021,,Available
2.01E+15,2007892842,70,Y101,EJA430E,8,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/31/2022,,,1022,EJA430E-FAS5G-932DJ/SS26/M01/T01,YMG,5826,2007892966,30,12/27/2021,1/21/2022,12/29/2021,,Available
2.01E+15,2007892842,80,Y101,EJA110E,4,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/31/2022,,,1022,EJA110E-FHS5G-932DJ/SS26/M01/T12,YMG,5826,2007892966,40,12/24/2021,1/21/2022,12/28/2021,,Available
2.01E+15,2007892842,10,Y101,YTA610,8,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,3/25/2022,,,1009,YTA610-FA1A2DJ/X2/SU25/SG,YAS,3U12,2007892717,10,,3/15/2022,,,
2.01E+15,2007892842,20,Y101,YTA610,4,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,3/25/2022,,,1009,YTA610-JA1A2DJ/X2/SU2/SG,YAS,3U12,2007892717,20,,3/15/2022,,,
2.01E+15,2007892842,90,Y101,EJA430E,3,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/31/2022,,,1022,EJA430E-JHS5G-932EJ/SU21/M01/T11,YMG,5826,2007892966,50,12/24/2021,1/21/2022,12/28/2021,,Available
2.01E+15,2007892842,100,Y101,EJA430E,1,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/31/2022,,,1022,EJA430E-FHS5G-932DJ/SS26/M01/T11,YMG,5826,2007892966,60,12/24/2021,1/21/2022,12/28/2021,,Available
2.01E+15,2007892842,110,Y101,EJA430E,2,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/31/2022,,,1022,EJA430E-FAS5G-932DJ/SS26/M01/T01,YMG,5826,2007892966,70,12/24/2021,1/21/2022,12/28/2021,,Available
2.01E+15,2007892842,120,Y101,EJA110E,1,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,1/31/2022,,,1022,EJA110E-FHS5G-932DJ/SS26/M01/T12,YMG,5826,2007892966,80,12/24/2021,1/21/2022,12/28/2021,,Available
2.01E+15,2007892842,30,Y101,YTA610,2,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,3/25/2022,,,1009,YTA610-FA1A2DJ/X2/SU25/SG,YAS,3U12,2007892717,30,,3/15/2022,,,
2.01E+15,2007892842,40,Y101,YTA610,1,A,L2Q00,4509666558,FPK21M0670,C2Q00000,IN,3/25/2022,,,1009,YTA610-JA1A2DJ/X2/SU2/SG,YAS,3U12,2007892717,40,,3/15/2022,,,
2.01E+15,2007882441,10,Y101,YTA610,1,A,L2Q00,4509654492,FPK21M0671,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA1A2DB,YCS,5F12,2007882413,10,12/22/2021,3/3/2022,12/26/2021,,Available
2.01E+15,2007886137,10,Y101,FX1012,1,A,L2Q00,4509658790,FDK2100623,C2Q00000,IN,3/7/2022,,,1009,FX1012-4-2-L,YCS,5F12,2007886247,10,,2/25/2022,,,
2.01E+15,2007894545,10,Y101,FLXA21,1,A,L2Q00,4509668166,FPK2100673,C2Q00000,IN,4/8/2022,,,1009,FLXA21-D-P-D-CB-P1-NN-A-N-LA-N-NN/U,YAS,3U12,2007894561,10,,3/29/2022,,,
2.01E+15,2007875354,10,Y101,EJA210E,4,A,L2Q00,4509646587,FDK21M0624,C2Q00000,IN,12/29/2021,12/24/2021,,1022,EJA210E-JMS5J-912EN-WA13B1SW00-B,YMG,5826,2007875396,10,12/10/2021,12/21/2021,12/17/2021,12/20/2021,Ship Out
2.01E+15,2007882444,20,Y101,EJA210E,2,A,L2Q00,4509654493,FLK2100582,C2Q00000,IN,1/28/2022,,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B,YMG,5826,2007882484,20,12/20/2021,1/20/2022,12/24/2021,,Available
2.01E+15,2007882444,10,Y101,EJA210E,1,A,L2Q00,4509654493,FLK2100582,C2Q00000,IN,2/21/2022,,,1022,EJA210E-JMS4G-922EN-ED43C2WE03-B,YMG,5826,2007882484,10,,2/10/2022,,,
2.01E+15,2007882443,10,Y101,EJA510E,4,A,L2Q00,4509654494,FMK21M0734,C2Q00000,IN,1/13/2022,,,1022,EJA510E-JBS4N-012EL/KU22,YMG,5826,2007882482,10,12/21/2021,12/29/2021,12/28/2021,12/28/2021,Ship Out
2.01E+15,2007882450,10,Y101,YTA610,2,A,L2Q00,4509654496,FMK21M0733,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA1A2DB/KU2,YCS,5F12,2007882418,10,,3/3/2022,,,
2.01E+15,2007882450,20,Y101,EJA118E,1,A,L2Q00,4509654496,FMK21M0733,C2Q00000,IN,3/8/2022,,,1022,EJA118E-JMSCJ-912EB-WA13B2TW00-4A25/KU22,YMG,5826,2007882486,10,,2/28/2022,,,
2.01E+15,2007882450,30,Y101,EJX110A,1,A,L2Q00,4509654496,FMK21M0733,C2Q00000,IN,2/25/2022,,,1022,EJX110A-FMD4G-912DB/KS26/EE/DG1,YMG,5826,2007882486,20,,2/16/2022,,,
2.01E+15,2007892698,10,Y101,EJA310E,1,A,L2Q00,4509666239,FPK21M0675,C2Q00000,IN,2/10/2022,,,1022,EJA310E-JMS5J-912EB/KU22,YMG,5826,2007892745,10,,2/2/2022,,,
2.01E+15,2007892698,20,Y101,EJA118E,5,A,L2Q00,4509666239,FPK21M0675,C2Q00000,IN,2/2/2022,,,1022,EJA118E-JMSCJ-912EB-WA13A2UW00-BA27/KU22,YMG,5826,2007892745,20,,1/25/2022,,,
2.01E+15,2007875431,10,Y101,AXG200,1,A,L2Q00,4509646674,FDK2100626,C2Q00000,IN,4/5/2022,,,1009,AXG200-GG000CA1AL212B-NNNNN/GRL,YCS,5F12,2007875444,10,,3/28/2022,,,
2.01E+15,2007875431,20,Y101,AXG4A,1,A,L2Q00,4509646674,FDK2100626,C2Q00000,IN,4/5/2022,,,1009,AXG4A-G000121JA11,YCS,5F12,2007875444,20,,3/28/2022,,,
2.01E+15,2007875431,30,Y101,AX01C,1,,L2Q00,4509646674,FDK2100626,C2Q00000,IN,4/5/2022,,,1009,AX01C-C015,YCS,5F12,2007875444,30,,3/28/2022,,,
2.01E+15,2007875356,10,Y101,FLXA21,1,A,L2Q00,4509646589,FPK2100679,C2Q00000,IN,3/27/2022,,,1009,FLXA21-D-P-D-CB-C1-NN-A-N-LA-N-NN/U,YAS,3U12,2007875379,10,,3/17/2022,,,
2.01E+15,2007882447,10,Y101,UP55A,4,A,L2Q00,4509654497,FPK2100678,C2Q00000,IN,4/4/2022,,,1009,UP55A-011-11-00/AP,YMFK,5412,2007882471,10,,3/25/2022,,,
2.01E+15,2007875432,10,Y101,EJA210E,1,A,L2Q00,4509646675,FDK2100628,C2Q00000,IN,12/29/2021,12/24/2021,,1022,EJA210E-JMS5J-912EN-EA13B1WE05-B,YMG,5826,2007875471,10,12/13/2021,12/21/2021,12/17/2021,12/20/2021,Ship Out
2.01E+15,2007875432,20,Y101,EJA210E,6,A,L2Q00,4509646675,FDK2100628,C2Q00000,IN,12/29/2021,12/24/2021,,1022,EJA210E-JMS5J-912EN-WA13B1SW00-B,YMG,5826,2007875471,20,12/10/2021,12/21/2021,12/16/2021,12/20/2021,Ship Out
2.01E+15,2007882448,20,Y101,UT35A,2,A,L2Q00,4509654498,FPK2100682,C2Q00000,IN,4/4/2022,,,1009,UT35A-100-11-00,YMFK,5412,2007882473,20,,3/25/2022,,,
2.01E+15,2007882448,10,Y101,UT35A,6,A,L2Q00,4509654498,FPK2100682,C2Q00000,IN,4/4/2022,,,1009,UT35A-000-11-00,YMFK,5412,2007882473,10,,3/25/2022,,,
2.01E+15,2007892819,20,Y101,ZR22G,2,A,L2Q00,4509666559,FKK2100488,C2Q00000,IN,12/27/2021,12/15/2021,,1022,ZR22G-100-S-E-C-T-T-E-A/CV/F1,YMG,5826,2007892945,10,12/1/2021,12/9/2021,12/8/2021,12/9/2021,Ship Out
2.01E+15,2007892819,10,Y101,ZR802G,2,A,L2Q00,4509666559,FKK2100488,C2Q00000,IN,1/5/2022,12/27/2021,,1009,ZR802G-T-H-N-N,YCS,5F12,2007892992,10,12/6/2021,12/28/2021,12/20/2021,12/27/2021,Ship Out
2.01E+15,2007875357,10,Y101,FLXA21,1,A,L2Q00,4509646590,FPK2100680,C2Q00000,IN,3/27/2022,,,1009,FLXA21-D-P-D-CB-C1-NN-A-N-LA-N-NN/U,YAS,3U12,2007875390,10,,3/17/2022,,,
2.01E+15,2007875358,10,Y101,FLXA21,1,A,L2Q00,4509646591,FPK2100681,C2Q00000,IN,3/27/2022,,,1009,FLXA21-D-P-D-CB-C1-NN-A-N-LA-N-NN/U,YAS,3U12,2007875391,10,,3/17/2022,,,
2.01E+15,2007869056,10,Y101,AX01C,2,,L2Q00,4509638403,4509638403,C2Q00012,IN,12/5/2021,12/23/2021,,1009,AX01C-C010,YCS,5F12,2007869036,10,11/23/2021,11/25/2021,11/24/2021,12/23/2021,Ship Out
2.01E+15,2007869057,10,Y101,K9471DS,1,,L2Q00,4509638404,4509638404,C2Q00012,IN,1/12/2022,12/24/2021,,1022,K9471DS,YMG,5826,2007869092,10,11/15/2021,12/28/2021,12/1/2021,12/21/2021,Ship Out
2.01E+15,2007896117,10,Y101,EJA118E,1,A,L2Q00,4509670457,FLK21M0583,C2Q00000,IN,2/28/2022,,,1022,EJA118E-JMSCJ-912EB-WA23C1SW00-BA25/A,YMG,5826,2007896156,10,,2/17/2022,,,
2.01E+15,2007896117,20,Y101,EJA510E,2,A,L2Q00,4509670457,FLK21M0583,C2Q00000,IN,2/7/2022,,,1022,EJA510E-JAS7N-012EL/KU22/A/K2,YMG,5826,2007896156,20,12/29/2021,1/28/2022,,,
2.01E+15,2007869058,10,Y101,K9471DS,2,,L2Q00,4509638405,4509638405,C2Q00012,IN,1/12/2022,12/24/2021,,1022,K9471DS,YMG,5826,2007869093,10,11/15/2021,12/28/2021,12/1/2021,12/21/2021,Ship Out
2.01E+15,2007892830,10,Y101,YS1700,3,A,L2Q00,4509666560,FKK2100489,C2Q00000,IN,2/22/2022,,,1009,YS1700-131/A32,YMFK,5412,2007892942,10,,2/14/2022,,,
2.01E+15,2007875361,10,Y101,EJA210E,1,A,L2Q00,4509646592,FCK21M0746,C2Q00000,IN,12/29/2021,12/24/2021,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B/M1W/T52,YMG,5826,2007875410,10,12/9/2021,12/21/2021,12/15/2021,12/20/2021,Ship Out
2.01E+15,2007875361,20,Y101,EJA210E,1,A,L2Q00,4509646592,FCK21M0746,C2Q00000,IN,12/29/2021,12/24/2021,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B/M1W/T52,YMG,5826,2007875410,20,12/9/2021,12/21/2021,12/15/2021,12/20/2021,Ship Out
2.01E+15,2007875361,30,Y101,EJA210E,1,A,L2Q00,4509646592,FCK21M0746,C2Q00000,IN,12/29/2021,12/24/2021,,1022,EJA210E-JMS4G-912EN-WA13B1SW00-B/M1W/T52,YMG,5826,2007875410,30,12/9/2021,12/21/2021,12/15/2021,12/20/2021,Ship Out
