SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1.00745E+15,2008399458,80,02-09-2022,Y101,FLXA21,1,A,L2Q00,4510283730,4510283730,C2Q00012,IN,14-04-2023,,,1009,FLXA21-D-P-D-CB-C1-NN-F-N-LA-N-NN/CD4,YAS,3U12,2008513160,60,22-03-2023,03-04-2023,12-04-2023,,Available
1.00746E+15,2008514507,10,05-09-2022,Y101,IR400,1,A,L2Q00,4510419891,4510419891,C2Q00012,IN,17-02-2023,13-02-2023,,1022,IR400-GNFNFNNNNNNN-4TC/C,YMG,5826,2008514543,10,06-09-2022,09-03-2023,03-02-2023,07-02-2023,Ship Out
1.00746E+15,2008521172,40,07-09-2022,Y101,AAB841,20,,L2Q00,4510428954,4510428954,C2Q00012,IN,06-02-2023,03-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008521227,40,03-01-2023,27-01-2023,27-01-2023,03-02-2023,Ship Out
1.00746E+15,2008521172,50,07-09-2022,Y101,AAV141,8,,L2Q00,4510428954,4510428954,C2Q00012,IN,06-02-2023,03-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008521227,50,03-01-2023,27-01-2023,26-01-2023,03-02-2023,Ship Out
1.00746E+15,2008337413,130,06-09-2022,Y101,AAB841,1,,L2Q00,4510210249,4510210249,C2Q00012,IN,12-02-2023,10-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008470542,70,03-01-2023,02-02-2023,01-02-2023,10-02-2023,Ship Out
1.00746E+15,2008337413,140,06-09-2022,Y101,AAV141,1,,L2Q00,4510210249,4510210249,C2Q00012,IN,12-02-2023,10-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008470542,80,03-01-2023,02-02-2023,02-02-2023,10-02-2023,Ship Out
1.00746E+15,2008522504,90,07-09-2022,Y101,AAB842,7,,L2Q00,4510430777,4510430777,C2Q00012,IN,19-02-2023,17-02-2023,,1009,AAB842-H53/M4A00,YAS,3U12,2008522642,90,30-01-2023,09-02-2023,10-02-2023,17-02-2023,Ship Out
1.00746E+15,2008522504,100,07-09-2022,Y101,AAB141,26,,L2Q00,4510430777,4510430777,C2Q00012,IN,28-02-2023,10-04-2023,,1009,AAB141-H53/K4A00,YAS,3U12,2008522642,100,08-02-2023,20-02-2023,29-03-2023,10-04-2023,Ship Out
1.00746E+15,2008522504,160,07-09-2022,Y101,AAB842,1,,L2Q00,4510430777,4510430777,C2Q00012,IN,19-02-2023,17-02-2023,,1009,AAB842-H53/M4A00,YAS,3U12,2008522642,160,30-01-2023,09-02-2023,10-02-2023,17-02-2023,Ship Out
1.00746E+15,2008522504,170,07-09-2022,Y101,AAB141,1,,L2Q00,4510430777,4510430777,C2Q00012,IN,03-03-2023,10-04-2023,,1009,AAB141-H53/K4A00,YAS,3U12,2008522642,170,08-02-2023,21-02-2023,29-03-2023,10-04-2023,Ship Out
1.00746E+15,2008522505,70,07-09-2022,Y101,SAI143,16,,L2Q00,4510430778,4510430778,C2Q00012,IN,19-02-2023,17-02-2023,,1009,SAI143-H63,YAS,3U12,2008522643,70,27-12-2022,09-02-2023,07-02-2023,17-02-2023,Ship Out
1.00746E+15,2008522505,230,07-09-2022,Y101,SAI143,2,,L2Q00,4510430778,4510430778,C2Q00012,IN,19-02-2023,17-02-2023,,1009,SAI143-H63,YAS,3U12,2008522643,230,27-12-2022,09-02-2023,06-02-2023,17-02-2023,Ship Out
1.00746E+15,2008522451,90,07-09-2022,Y101,AAB841,18,,L2Q00,4510430546,4510430546,C2Q00012,IN,13-02-2023,14-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008522482,90,03-01-2023,03-02-2023,03-02-2023,14-02-2023,Ship Out
1.00746E+15,2008522451,100,07-09-2022,Y101,AAV141,27,,L2Q00,4510430546,4510430546,C2Q00012,IN,13-02-2023,14-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008522482,100,03-01-2023,03-02-2023,03-02-2023,14-02-2023,Ship Out
1.00747E+15,2008337413,230,09-09-2022,Y101,AAB841,2,,L2Q00,4510210249,4510210249,C2Q00012,IN,05-02-2023,03-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008470542,170,03-01-2023,26-01-2023,26-01-2023,03-02-2023,Ship Out
1.00747E+15,2008337413,240,09-09-2022,Y101,AAV141,5,,L2Q00,4510210249,4510210249,C2Q00012,IN,05-02-2023,31-01-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008470542,180,03-01-2023,26-01-2023,25-01-2023,31-01-2023,Ship Out
1.00747E+15,2008527222,10,09-09-2022,Y101,FLXA21,3,A,L2Q00,4510437038,4510437038,C2Q00012,IN,01-06-2023,,,1009,FLXA21-D-P-D-CB-C1-NN-A-N-LA-N-NN,YAS,3U03,2008527275,10,,18-04-2023,,,
1.00747E+15,2008530439,40,12-09-2022,Y101,AAB841,3,,L2Q00,4510441028,4510441028,C2Q00012,IN,05-02-2023,03-02-2023,,1009,AAB841-S50/K4A00,YAS,3U12,2008530405,40,03-01-2023,26-01-2023,26-01-2023,03-02-2023,Ship Out
1.00747E+15,2008530440,30,12-09-2022,Y101,AAB842,6,,L2Q00,4510441029,4510441029,C2Q00012,IN,19-02-2023,17-02-2023,,1009,AAB842-H53,YAS,3U12,2008530408,30,30-01-2023,09-02-2023,10-02-2023,17-02-2023,Ship Out
1.00747E+15,2008530440,50,12-09-2022,Y101,AAI141,8,,L2Q00,4510441029,4510441029,C2Q00012,IN,14-02-2023,14-02-2023,,1009,AAI141-H53/K4A00,YAS,3U12,2008530408,50,03-01-2023,06-02-2023,04-02-2023,14-02-2023,Ship Out
1.00747E+15,2008475847,850,09-09-2022,Y101,A2KLF00,72,,L2Q00,4510371698,4510371698,C2Q00012,IN,10-02-2023,31-01-2023,,1009,A2KLF00-1S60/1-145/2-120/3-095/4-095/5-120/6-120,YAS,3U12,2008475930,830,13-01-2023,31-01-2023,24-01-2023,31-01-2023,Ship Out
1.00747E+15,2008475847,860,09-09-2022,Y101,A2KLF00,14,,L2Q00,4510371698,4510371698,C2Q00012,IN,27-02-2023,31-01-2023,,1009,A2KLF00-1S30/1-120/2-095/3-070,YAS,3U12,2008475930,840,10-01-2023,17-02-2023,19-01-2023,31-01-2023,Ship Out
1.00747E+15,2008475847,870,09-09-2022,Y101,A2KLF00,2,,L2Q00,4510371698,4510371698,C2Q00012,IN,03-02-2023,19-01-2023,,1009,A2KLF00-1S60/1-045/2-070/3-095/4-120/5-145/6-170,YAS,3U12,2008475930,850,06-01-2023,19-01-2023,12-01-2023,19-01-2023,Ship Out
1.00747E+15,2008438358,130,12-09-2022,Y101,AAB841,7,,L2Q00,4510328376,4510328376,C2Q00012,IN,05-02-2023,03-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008438421,130,03-01-2023,26-01-2023,26-01-2023,03-02-2023,Ship Out
1.00747E+15,2008438358,140,12-09-2022,Y101,AAV141,15,,L2Q00,4510328376,4510328376,C2Q00012,IN,05-02-2023,31-01-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008438421,140,03-01-2023,26-01-2023,25-01-2023,31-01-2023,Ship Out
1.00748E+15,2008533499,30,13-09-2022,Y101,AAB842,6,,L2Q00,4510444674,4510444674,C2Q00012,IN,19-02-2023,14-02-2023,,1009,AAB842-H53,YAS,3U12,2008533533,30,30-01-2023,09-02-2023,09-02-2023,14-02-2023,Ship Out
1.00748E+15,2008533499,40,13-09-2022,Y101,AAB141,5,,L2Q00,4510444674,4510444674,C2Q00012,IN,03-03-2023,10-04-2023,,1009,AAB141-H53/K4A00,YAS,3U12,2008533533,40,08-02-2023,21-02-2023,29-03-2023,10-04-2023,Ship Out
1.00748E+15,2008533499,200,13-09-2022,Y101,AAB842,4,,L2Q00,4510444674,4510444674,C2Q00012,IN,19-02-2023,14-02-2023,,1009,AAB842-H53,YAS,3U12,2008533533,200,30-01-2023,09-02-2023,09-02-2023,14-02-2023,Ship Out
1.00748E+15,2008533499,230,13-09-2022,Y101,AAB141,23,,L2Q00,4510444674,4510444674,C2Q00012,IN,03-03-2023,10-04-2023,,1009,AAB141-H53/K4A00,YAS,3U12,2008533533,230,08-02-2023,21-02-2023,29-03-2023,10-04-2023,Ship Out
1.00748E+15,2008536812,50,14-09-2022,Y101,AAI841,21,,L2Q00,4510448659,4510448659,C2Q00012,IN,09-11-2022,14-02-2023,,1009,AAI841-H53/K4A00,YAS,3U12,2008536738,50,03-01-2023,06-02-2023,06-02-2023,14-02-2023,Ship Out
1.00748E+15,2008536812,60,14-09-2022,Y101,AAI141,11,,L2Q00,4510448659,4510448659,C2Q00012,IN,09-11-2022,14-02-2023,,1009,AAI141-H53/K4A00,YAS,3U12,2008536738,60,03-01-2023,06-02-2023,04-02-2023,14-02-2023,Ship Out
1.00748E+15,2008536619,10,14-09-2022,Y101,YTA610,1,A,L2Q00,4510449120,4510449120,C2Q00012,IN,21-02-2023,27-02-2023,,1009,YTA610-JA1C2DD/A/KU2,YCS,5F12,2008536923,10,31-01-2023,13-02-2023,03-02-2023,27-02-2023,Ship Out
1.00748E+15,2008543596,30,17-09-2022,Y101,AAI841,2,,L2Q00,4510457263,4510457263,C2Q00012,IN,14-02-2023,14-02-2023,,1009,AAI841-H50/K4A00,YAS,3U12,2008543611,20,03-01-2023,06-02-2023,06-02-2023,14-02-2023,Ship Out
1.00748E+15,2008543596,60,17-09-2022,Y101,AAI141,3,,L2Q00,4510457263,4510457263,C2Q00012,IN,14-02-2023,14-02-2023,,1009,AAI141-H50/K4A00,YAS,3U12,2008543611,50,03-01-2023,06-02-2023,06-02-2023,14-02-2023,Ship Out
1.00749E+15,2008486625,610,16-09-2022,Y101,AAB842,17,,L2Q00,4510385456,4510385456,C2Q00012,IN,19-02-2023,17-02-2023,,1009,AAB842-H50,YAS,3U12,2008486696,610,30-01-2023,09-02-2023,10-02-2023,17-02-2023,Ship Out
1.00749E+15,2008486625,630,16-09-2022,Y101,AAB141,31,,L2Q00,4510385456,4510385456,C2Q00012,IN,17-02-2023,14-02-2023,,1009,AAB141-H50/K4A00,YAS,3U12,2008486696,630,30-01-2023,07-02-2023,09-02-2023,14-02-2023,Ship Out
1.00749E+15,2008486625,690,16-09-2022,Y101,AAB842,2,,L2Q00,4510385456,4510385456,C2Q00012,IN,19-02-2023,14-02-2023,,1009,AAB842-H50,YAS,3U12,2008486696,690,30-01-2023,09-02-2023,09-02-2023,14-02-2023,Ship Out
1.00749E+15,2008486625,700,16-09-2022,Y101,AAB141,2,,L2Q00,4510385456,4510385456,C2Q00012,IN,14-02-2023,14-02-2023,,1009,AAB141-H50/K4A00,YAS,3U12,2008486696,700,19-01-2023,06-02-2023,06-02-2023,14-02-2023,Ship Out
1.00749E+15,2008544841,10,19-09-2022,Y101,AAV141,2,,L2Q00,4510458500,4510458500,C2Q00012,IN,06-02-2023,03-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008544825,10,03-01-2023,27-01-2023,26-01-2023,03-02-2023,Ship Out
1.00749E+15,2008544854,20,19-09-2022,Y101,K9804VB,1,,L2Q00,4510458518,4510458518,C2Q00012,IN,05-04-2024,,,1022,K9804VB,YMG,5831,2008544856,20,,28-03-2024,,,
1.0075E+15,2008544983,40,19-09-2022,Y101,EC401,2,,L2Q00,4510458606,4510458606,C2Q00012,IN,04-02-2023,19-01-2023,,1009,EC401-50,YAS,3U12,2008544998,40,22-12-2022,25-01-2023,11-01-2023,19-01-2023,Ship Out
1.0075E+15,2008544983,50,19-09-2022,Y101,EC402,2,,L2Q00,4510458606,4510458606,C2Q00012,IN,04-02-2023,19-01-2023,,1009,EC402-50,YAS,3U12,2008544998,50,22-12-2022,25-01-2023,11-01-2023,19-01-2023,Ship Out
1.0075E+15,2008544983,240,19-09-2022,Y101,EC401,1,,L2Q00,4510458606,4510458606,C2Q00012,IN,04-02-2023,19-01-2023,,1009,EC401-50,YAS,3U12,2008544998,240,22-12-2022,25-01-2023,11-01-2023,19-01-2023,Ship Out
1.0075E+15,2008544983,250,19-09-2022,Y101,EC402,1,,L2Q00,4510458606,4510458606,C2Q00012,IN,04-02-2023,19-01-2023,,1009,EC402-50,YAS,3U12,2008544998,250,22-12-2022,25-01-2023,11-01-2023,19-01-2023,Ship Out
1.0075E+15,2008544983,430,19-09-2022,Y101,SEC401,2,,L2Q00,4510458606,4510458606,C2Q00012,IN,04-02-2023,19-01-2023,,1009,SEC401-51,YAS,3U12,2008544998,430,22-12-2022,25-01-2023,12-01-2023,19-01-2023,Ship Out
1.0075E+15,2008544983,490,19-09-2022,Y101,SAI143,3,,L2Q00,4510458606,4510458606,C2Q00012,IN,26-02-2023,21-02-2023,,1009,SAI143-H63/PRP,YAS,3U12,2008544998,490,01-02-2023,16-02-2023,15-02-2023,21-02-2023,Ship Out
1.0075E+15,2008544983,560,19-09-2022,Y101,SEC401,1,,L2Q00,4510458606,4510458606,C2Q00012,IN,04-02-2023,19-01-2023,,1009,SEC401-51,YAS,3U12,2008544998,560,22-12-2022,25-01-2023,12-01-2023,19-01-2023,Ship Out
1.0075E+15,2008544983,580,19-09-2022,Y101,SAI143,1,,L2Q00,4510458606,4510458606,C2Q00012,IN,26-02-2023,21-02-2023,,1009,SAI143-H63/PRP,YAS,3U12,2008544998,580,01-02-2023,16-02-2023,15-02-2023,21-02-2023,Ship Out
1.0075E+15,2008544983,650,19-09-2022,Y101,SAI143,4,,L2Q00,4510458606,4510458606,C2Q00012,IN,26-02-2023,21-02-2023,,1009,SAI143-H63/PRP,YAS,3U12,2008544998,650,01-02-2023,16-02-2023,15-02-2023,21-02-2023,Ship Out
1.0075E+15,2008546822,50,20-09-2022,Y101,AAI141,10,,L2Q00,4510460515,4510460515,C2Q00012,IN,17-02-2023,14-02-2023,,1009,AAI141-S50/K4A00,YAS,3U12,2008546975,50,03-01-2023,07-02-2023,07-02-2023,14-02-2023,Ship Out
1.0075E+15,2008551197,90,21-09-2022,Y101,EC402,2,,L2Q00,4510466209,4510466209,C2Q00012,IN,06-02-2023,27-01-2023,,1009,EC402-50,YAS,3U12,2008551153,90,10-01-2023,27-01-2023,16-01-2023,27-01-2023,Ship Out
1.0075E+15,2008551197,30,21-09-2022,Y101,EC402,2,,L2Q00,4510466209,4510466209,C2Q00012,IN,06-02-2023,27-01-2023,,1009,EC402-51,YAS,3U12,2008551153,30,10-01-2023,27-01-2023,17-01-2023,27-01-2023,Ship Out
1.0075E+15,2008551008,10,21-09-2022,Y101,FLXA21,2,A,L2Q00,4510466096,4510466096,C2Q00012,IN,01-04-2023,24-03-2023,,1009,FLXA21-D-P-D-CB-P1-NN-A-N-LA-N-NN,YAS,3U12,2008551046,10,02-03-2023,20-03-2023,16-03-2023,24-03-2023,Ship Out
1.0075E+15,2008348376,530,21-09-2022,Y101,EC402,2,,L2Q00,4510223319,4510223319,C2Q00012,IN,06-02-2023,27-01-2023,,1009,EC402-50,YAS,3U12,2008551108,20,10-01-2023,27-01-2023,17-01-2023,27-01-2023,Ship Out
1.0075E+15,2008348376,550,21-09-2022,Y101,AAB841,3,,L2Q00,4510223319,4510223319,C2Q00012,IN,12-02-2023,10-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008551108,40,03-01-2023,02-02-2023,01-02-2023,10-02-2023,Ship Out
1.0075E+15,2008551075,50,21-09-2022,Y101,EC402,4,,L2Q00,4510466145,4510466145,C2Q00012,IN,06-02-2023,27-01-2023,,1009,EC402-50,YAS,3U12,2008551113,50,10-01-2023,27-01-2023,17-01-2023,27-01-2023,Ship Out
1.0075E+15,2008551075,90,21-09-2022,Y101,AAB841,21,,L2Q00,4510466145,4510466145,C2Q00012,IN,17-02-2023,14-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008551113,90,03-01-2023,07-02-2023,07-02-2023,14-02-2023,Ship Out
1.0075E+15,2008551075,100,21-09-2022,Y101,AAV141,66,,L2Q00,4510466145,4510466145,C2Q00012,IN,18-02-2023,14-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008551113,100,03-01-2023,08-02-2023,09-02-2023,14-02-2023,Ship Out
1.0075E+15,2008433591,60,21-09-2022,Y101,EC402,18,,L2Q00,4510322677,4510322677,C2Q00012,IN,06-02-2023,19-01-2023,,1009,EC402-50,YAS,3U12,2008433632,60,10-01-2023,27-01-2023,16-01-2023,19-01-2023,Ship Out
1.00751E+15,2008554379,20,22-09-2022,Y101,EC402,2,,L2Q00,4510469763,4510469763,C2Q00012,IN,07-02-2023,31-01-2023,,1009,EC402-50,YAS,3U12,2008554392,20,10-01-2023,30-01-2023,19-01-2023,31-01-2023,Ship Out
1.00751E+15,2008554379,50,22-09-2022,Y101,AAB842,38,,L2Q00,4510469763,4510469763,C2Q00012,IN,24-02-2023,21-02-2023,,1009,AAB842-H50,YAS,3U12,2008554392,50,01-02-2023,14-02-2023,14-02-2023,21-02-2023,Ship Out
1.00751E+15,2008554379,70,22-09-2022,Y101,AAB141,34,,L2Q00,4510469763,4510469763,C2Q00012,IN,17-02-2023,14-02-2023,,1009,AAB141-H50/K4A00,YAS,3U12,2008554392,70,03-01-2023,07-02-2023,08-02-2023,14-02-2023,Ship Out
1.00751E+15,2008554379,120,22-09-2022,Y101,A2LP131,4,,L2Q00,4510469763,4510469763,C2Q00012,IN,24-04-2023,18-04-2023,,1009,A2LP131-S00,YAS,3U12,2008554392,120,23-03-2023,14-04-2023,11-04-2023,18-04-2023,Ship Out
1.00751E+15,2008554379,140,22-09-2022,Y101,AAV141,8,,L2Q00,4510469763,4510469763,C2Q00012,IN,12-02-2023,10-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008554392,140,03-01-2023,02-02-2023,02-02-2023,10-02-2023,Ship Out
1.00751E+15,2008554379,150,22-09-2022,Y101,AAB841,4,,L2Q00,4510469763,4510469763,C2Q00012,IN,12-02-2023,10-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008554392,150,03-01-2023,02-02-2023,01-02-2023,10-02-2023,Ship Out
1.00751E+15,2008486625,860,22-09-2022,Y101,EC401,8,,L2Q00,4510385456,4510385456,C2Q00012,IN,07-02-2023,31-01-2023,,1009,EC401-50,YAS,3U12,2008486696,860,10-01-2023,30-01-2023,19-01-2023,31-01-2023,Ship Out
1.00751E+15,2008486625,750,22-09-2022,Y101,AAB842,61,,L2Q00,4510385456,4510385456,C2Q00012,IN,27-02-2023,10-04-2023,,1009,AAB842-H50,YAS,3U12,2008486696,750,02-02-2023,17-02-2023,29-03-2023,10-04-2023,Ship Out
1.00751E+15,2008486625,770,22-09-2022,Y101,AAB141,71,,L2Q00,4510385456,4510385456,C2Q00012,IN,26-02-2023,24-02-2023,,1009,AAB141-H50/K4A00,YAS,3U12,2008486696,770,02-02-2023,16-02-2023,16-02-2023,24-02-2023,Ship Out
1.00751E+15,2008535466,30,22-09-2022,Y101,AAV141,1,,L2Q00,4510447520,4510447520,C2Q00012,IN,06-02-2023,03-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008554568,10,03-01-2023,27-01-2023,26-01-2023,03-02-2023,Ship Out
1.00751E+15,2008554567,20,22-09-2022,Y101,EC402,2,,L2Q00,4510469991,4510469991,C2Q00012,IN,07-02-2023,31-01-2023,,1009,EC402-50,YAS,3U12,2008554569,20,10-01-2023,30-01-2023,19-01-2023,31-01-2023,Ship Out
1.00751E+15,2008556139,10,23-09-2022,Y101,EC402,2,,L2Q00,4510471425,4510471425,C2Q00012,IN,10-02-2023,31-01-2023,,1009,EC402-50,YAS,3U12,2008556127,10,10-01-2023,31-01-2023,23-01-2023,31-01-2023,Ship Out
1.00751E+15,2008556139,30,23-09-2022,Y101,AAB841,4,,L2Q00,4510471425,4510471425,C2Q00012,IN,07-02-2023,03-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008556127,30,03-01-2023,30-01-2023,27-01-2023,03-02-2023,Ship Out
1.00751E+15,2008556139,40,23-09-2022,Y101,AAV141,11,,L2Q00,4510471425,4510471425,C2Q00012,IN,07-02-2023,07-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008556127,40,03-01-2023,30-01-2023,30-01-2023,07-02-2023,Ship Out
1.00751E+15,2008556045,50,23-09-2022,Y101,AAV141,25,,L2Q00,4510471376,4510471376,C2Q00012,IN,07-02-2023,07-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008556105,50,03-01-2023,30-01-2023,30-01-2023,07-02-2023,Ship Out
1.00751E+15,2008556045,60,23-09-2022,Y101,AAB841,16,,L2Q00,4510471376,4510471376,C2Q00012,IN,07-02-2023,07-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008556105,60,03-01-2023,30-01-2023,30-01-2023,07-02-2023,Ship Out
1.00751E+15,2008556045,190,23-09-2022,Y101,AAV141,2,,L2Q00,4510471376,4510471376,C2Q00012,IN,07-02-2023,07-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008556105,190,03-01-2023,30-01-2023,28-01-2023,07-02-2023,Ship Out
1.00751E+15,2008556045,200,23-09-2022,Y101,AAB841,2,,L2Q00,4510471376,4510471376,C2Q00012,IN,07-02-2023,07-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008556105,200,03-01-2023,30-01-2023,30-01-2023,07-02-2023,Ship Out
1.00751E+15,2008560869,30,27-09-2022,Y101,EC401,2,,L2Q00,4510477136,4510477136,C2Q00012,IN,12-02-2023,03-02-2023,,1009,EC401-50,YAS,3U12,2008560921,30,10-01-2023,02-02-2023,27-01-2023,03-02-2023,Ship Out
1.00751E+15,2008560869,50,27-09-2022,Y101,AAV141,5,,L2Q00,4510477136,4510477136,C2Q00012,IN,10-02-2023,07-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008560921,50,03-01-2023,31-01-2023,31-01-2023,07-02-2023,Ship Out
1.00751E+15,2008560869,60,27-09-2022,Y101,AAB841,1,,L2Q00,4510477136,4510477136,C2Q00012,IN,10-02-2023,07-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008560921,60,03-01-2023,31-01-2023,31-01-2023,07-02-2023,Ship Out
1.00752E+15,2008561089,10,27-09-2022,Y101,GC8000,1,A,L2Q00,4510477584,4510477584,C2Q00012,IN,24-01-2023,20-01-2023,,1072,GC8000-E100CN1-GEQ-WNE2-2NNNN-C-NNN,YMG,5831,2008561165,10,02-12-2022,16-01-2023,28-12-2022,06-01-2023,Ship Out
1.00752E+15,2008561089,20,27-09-2022,Y101,GCVN,1,,L2Q00,4510477584,4510477584,C2Q00012,IN,24-01-2023,20-01-2023,,1072,GCVN-111ECN0-GNL-C004N00N-5N30BN-1E0A04P-NNN,YMG,5831,2008561165,20,02-12-2022,16-01-2023,28-12-2022,06-01-2023,Ship Out
1.00753E+15,2008571880,150,30-09-2022,Y101,AAB841,99,,L2Q00,4510488861,4510488861,C2Q00012,IN,21-02-2023,17-02-2023,,1009,AAB841-S53/M4A00,YAS,3U12,2008571908,150,01-02-2023,13-02-2023,13-02-2023,17-02-2023,Ship Out
1.00753E+15,2008571880,160,30-09-2022,Y101,AAB841,79,,L2Q00,4510488861,4510488861,C2Q00012,IN,24-02-2023,21-02-2023,,1009,AAB841-S53/M4A00,YAS,3U12,2008571908,160,01-02-2023,14-02-2023,15-02-2023,21-02-2023,Ship Out
1.00753E+15,2008571880,170,30-09-2022,Y101,AAV141,69,,L2Q00,4510488861,4510488861,C2Q00012,IN,25-02-2023,21-02-2023,,1009,AAV141-S53/K4A00,YAS,3U12,2008571908,170,01-02-2023,15-02-2023,15-02-2023,21-02-2023,Ship Out
1.00753E+15,2008571880,20,30-09-2022,Y101,AAB841,1,,L2Q00,4510488861,4510488861,C2Q00012,IN,19-02-2023,14-02-2023,,1009,AAB841-S53/M4A00,YAS,3U12,2008571908,20,30-01-2023,09-02-2023,08-02-2023,14-02-2023,Ship Out
1.00753E+15,2008571880,30,30-09-2022,Y101,AAV141,1,,L2Q00,4510488861,4510488861,C2Q00012,IN,04-03-2023,28-02-2023,,1009,AAV141-S53/K4A00,YAS,3U12,2008571908,30,08-02-2023,22-02-2023,17-02-2023,28-02-2023,Ship Out
1.00753E+15,2008583260,20,06-10-2022,Y101,AAB841,8,,L2Q00,4510501795,4510501795,C2Q00012,IN,19-02-2023,17-02-2023,,1009,AAB841-S50/M4A00,YAS,3U12,2008583291,20,30-01-2023,09-02-2023,10-02-2023,17-02-2023,Ship Out
1.00753E+15,2008583260,30,06-10-2022,Y101,AAV141,4,,L2Q00,4510501795,4510501795,C2Q00012,IN,04-03-2023,28-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008583291,30,08-02-2023,22-02-2023,18-02-2023,28-02-2023,Ship Out
1.00754E+15,2008544841,160,06-10-2022,Y101,AAV141,4,,L2Q00,4510458500,4510458500,C2Q00012,IN,04-03-2023,28-02-2023,,1009,AAV141-S50/K4A00,YAS,3U12,2008544825,140,08-02-2023,22-02-2023,18-02-2023,28-02-2023,Ship Out
1.00754E+15,2008530439,60,06-10-2022,Y101,EC401,4,,L2Q00,4510441028,4510441028,C2Q00012,IN,21-02-2023,17-02-2023,,1009,EC401-50,YAS,3U12,2008530405,60,25-01-2023,13-02-2023,07-02-2023,17-02-2023,Ship Out
1.00754E+15,2008585220,20,06-10-2022,Y101,AAB841,64,,L2Q00,4510504176,4510504176,C2Q00012,IN,04-02-2023,31-01-2023,,1009,AAB841-S53/M4A00,YAS,3U12,2008585244,20,09-01-2023,25-01-2023,25-01-2023,31-01-2023,Ship Out
1.00754E+15,2008585220,30,06-10-2022,Y101,AAV141,39,,L2Q00,4510504176,4510504176,C2Q00012,IN,05-02-2023,07-02-2023,,1009,AAV141-S53/K4A00,YAS,3U12,2008585244,30,03-01-2023,26-01-2023,30-01-2023,07-02-2023,Ship Out
1.00754E+15,2008585220,90,06-10-2022,Y101,EC401,6,,L2Q00,4510504176,4510504176,C2Q00012,IN,21-02-2023,17-02-2023,,1009,EC401-51,YAS,3U12,2008585244,90,25-01-2023,13-02-2023,08-02-2023,17-02-2023,Ship Out
1.00754E+15,2008585220,240,06-10-2022,Y101,EC401,2,,L2Q00,4510504176,4510504176,C2Q00012,IN,21-02-2023,17-02-2023,,1009,EC401-51,YAS,3U12,2008585244,240,25-01-2023,13-02-2023,06-02-2023,17-02-2023,Ship Out
1.00755E+15,2008591841,110,11-10-2022,Y101,ANT401,1,,L2Q00,4510512938,4510512938,C2Q00012,IN,01-12-2023,03-03-2023,,1009,ANT401-5E,YAS,3U12,2008591767,110,15-02-2023,03-03-2023,25-02-2023,03-03-2023,Ship Out
1.00755E+15,2008591841,120,11-10-2022,Y101,ADV151,1,,L2Q00,4510512938,4510512938,C2Q00012,IN,01-12-2023,03-03-2023,,1009,ADV151-E50/D5A00,YAS,3U12,2008591767,120,14-02-2023,03-03-2023,25-02-2023,03-03-2023,Ship Out
1.00755E+15,2008591841,130,11-10-2022,Y101,ADV161,1,,L2Q00,4510512938,4510512938,C2Q00012,IN,01-12-2023,03-03-2023,,1009,ADV161-P50,YAS,3U12,2008591767,130,14-02-2023,03-03-2023,24-02-2023,03-03-2023,Ship Out
1.00755E+15,2008591841,140,11-10-2022,Y101,ADV561,1,,L2Q00,4510512938,4510512938,C2Q00012,IN,01-12-2023,03-03-2023,,1009,ADV561-P50,YAS,3U12,2008591767,140,14-02-2023,03-03-2023,24-02-2023,03-03-2023,Ship Out
